;Unnamed: 0;name;seller;seller_link;freq_bought;freq_bought_link;link_to_all_reviews;other display features;display resolution;wireless type;product dimensions;battery cell type;display size;scanner resolution;manufacturer;date first available;domestic shipping;gps;department;item dimensions  lxwxh;part number;manufacturer part number;battery power rating;os;item weight;gpu;operating system;color;rear webcam resolution;item package quantity;computer memory type;phone standy time (with data);screen resolution;ASIN;additional features;included components;ram;flash memory size;ringtones;rating;processor count;international shipping;is discontinued by manufacturer;standing screen display size;memory speed;device interface - primary;display technology;audio jack;brand;processor brand;package dimensions;colour;batteries;item model number;wireless communication technologies;size;language;warranty description;max screen resolution;average battery life (in hours);connectivity technologies;voltage;other camera features;series;power source;phone talk time;best sellers rank;graphics coprocessor;form factor
1611;1611;Samsung Galaxy S10 Lite Dual SIM 128GB 6GB RAM SM-G770F/DS, GSM Unlocked, International Version - Prism Black;INTEGRON TECHNOLOGIES INC;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3IWU819C03265;[3-Pack] QHOHQ Compatible Screen Protector for Samsung Galaxy A71 4G/Galaxy A71 5G/Galaxy S10 Lite…;https://www.amazon.com/QHOHQ-Samsung-Galaxy-Lite-Note/dp/B082ZFLGDL/ref=pd_bxgy_2/141-0240902-8397327?_encoding=UTF8&pd_rd_i=B082ZFLGDL&pd_rd_r=985b1e47-7eb3-420b-8a9f-5fe3bb8ee9f1&pd_rd_w=bQivU&pd_rd_wg=bURPX&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=7JT2FSSC2FE9BR7R5APE&psc=1&refRID=7JT2FSSC2FE9BR7R5APE;https://www.amazon.com//Samsung-SM-G770F-Unlocked-International-Version/product-reviews/B084HP3P7W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;7 x 3 x 2.5 inches;;;;Samsung;February 5, 2020;;;;;;;;Android;6.7 ounces;;;;;;;;;B084HP3P7W;;;6 GB;;;4.6;;;;;;;;;;;;Prism Black;1 Lithium Polymer batteries required. (included);;Cellular;;;;;;;;Rear, Front;;;;#41,267 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #564 in Unlocked Cell Phones;;Smartphone
1612;1612;Google Pixel 3A 64GB Just Black (T-Mobile) (Renewed);;;;;https://www.amazon.com//Google-Pixel-Black-T-Mobile-Renewed/product-reviews/B089B8LJ5F/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;;;;;Google;May 28, 2020;;;;;;;;;11.7 ounces;;;;;;;;;B089B8LJ5F;;;;;;5.0;;;;;;Touchscreen;;;;;5 x 3 x 1 inches;Black;1 Lithium ion batteries required. (included);;;;;;;;;;;;;;#122,918 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #1,657 in Unlocked Cell Phones;;Smartphone
1613;1613;"Realme 6 (64GB, 4GB) 6.5"" 90Hz Display, 30W Fast Charge, MediaTek Helio G90T, GSM Unlocked Global 4G LTE (T-Mobile, AT&T, Metro) International Model - RMX2001 (64GB SD Bundle, Comet Blue)";;;;;https://www.amazon.com//Display-MediaTek-Unlocked-T-Mobile-International/product-reviews/B085PKRLDB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;6.38 x 2.94 x 0.35 inches;;;;Realme;January 1, 2020;;;;;;;;Android 10.0;6.7 ounces;;;;;;;670 hours;;B085PKRLDB;;;4 GB;;;4.4;;;;;;Touchscreen;;;;;;Comet Blue;1 Lithium Metal batteries required. (included);5976125;Cellular;;;;;;USB;;Rear;;;;#136,539 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #1,892 in Unlocked Cell Phones;;
1614;1614;LG G4 H811 4G LTE Smartphone, 16MP Camera, 32GB, Metallic Grey (T-Mobile);;;;;https://www.amazon.com//H811-Smartphone-Camera-Metallic-T-Mobile/product-reviews/B011B8WUKM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;5.86 x 0.24 x 2.99 inches;;;1440p;SoonerSoft Electronics;July 24, 2015;;;;;;;;Google_android;5.5 ounces;;;;;;;;;B011B8WUKM;;;3 GB;;;3.4;;;No;;;Touchscreen;;;;;;Metalic Black;1 Lithium ion batteries required.;H811vk;Cellular;;;;;;;;8 mp front, 16 mp back;;;;#188,338 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #726 in Carrier Cell Phones;;Smartphone
1615;1615;"Indigi GSM Unlocked Android 9.0 4G LTE 7.0"" TabletPC & Smartphone [DualSIM + 4CORE + ] 2GB RAM/16GB Storage (WHT) + SD Card";indigi;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1Z1URWO0A0PF7;;;https://www.amazon.com//Indigi%C2%AE-Tablet-Android-Leather-Camera/product-reviews/B00Q1FFSBO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;;;;;indigi;November 23, 2014;;;;;;;;Android;;;;;;;;;;B00Q1FFSBO;;;32 GB;;;3.9;;;;;;Touchscreen;LCD;3.5 mm;;;;White;;;Bluetooth, Wi-Fi;;;;;;Wi-Fi, HDMI;;;;;;#1,151,018 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #13,124 in Unlocked Cell Phones;;Smartphone
1616;1616;Samsung Galaxy S10+ Factory Unlocked Android Cell Phone | US Version | 1TB of Storage | Long-Lasting Battery | Ceramic White with Verizon SIM Kit for eGift Card;;;;;;Wireless;;;;;;;;October 9, 2020;;;;;;;;;;;;;;;;;;B08KYVVDSW;;;;;;0.0;;;;;;;;;;;;White;;;;;;;;;;;;;;;;;
1617;1617;Android 9.0 Pie Smartphone w/ 7-inch HD Display, QuadCore CPU @ 1.33GHz, 2GB RAM/16GB ROM (microSD Expandable);indigi;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1Z1URWO0A0PF7;;;;Wireless;;;;;;;Indigi;May 23, 2016;;;;;;;;Android 9.0;7 ounces;;;;;;;;;B01G2FKHF4;Touchscreen, Bluetooth Enabled, Text/Messaging, Expandable Memory, Quad-Core Processor, Dual Camera, LTE, Smartphone, Built-In GPS;;2 GB;;;0.0;;;;;;Touchscreen, Microphone;LCD;;;;;White;;M8;Bluetooth, WiFi;;;;;;"Wi-Fi; Bluetooth";;;;;;#434,731 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #6,469 in Unlocked Cell Phones;;Smartphone
1618;1618;4G LTE GSM Unlocked 7-inch Android 9 Tablet & Smartphone, Quad-Core CPU (2GB RAM/16GB ROM & DualSIM Slots)(Black) + SD Card Included;indigi;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1Z1URWO0A0PF7;;;https://www.amazon.com//inDigi%C2%AE-Android-SmartPhone-UNLOCKED-T-Mobile/product-reviews/B00PBFSEI4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;;;;;indigi;November 6, 2014;;;;;;;;Android;;;;;;;;;;B00PBFSEI4;;;;;;3.2;;;;;;;LCD;3.5 mm;;;;Black;;;Bluetooth, WiFi;;;;;;Bluetooth, Wi-Fi;;;;;;#828,728 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #10,774 in Unlocked Cell Phones;;Smartphone
1619;1619;Tablet 7-inch by Indigi, 4G LTE GSM Unlocked Smartphone and Tablet, QuadCore Processor, Android 9.0, 2 GB RAM, 16GB Storage, 5MP Rear Camera, WiFi, Bluetooth, White;indigi;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1Z1URWO0A0PF7;;;https://www.amazon.com//UNLOCKED-International-M8-Smartphone-Lollipop/product-reviews/B01G2FKF2Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;;;;;Indigi;May 23, 2016;;;;;;;;Android 9.0;7 ounces;;;;;;;;;B01G2FKF2Y;Bluetooth Enabled, Dual SIM, Expandable Memory, Quad-Core Processor, LTE;;2 GB;;;3.0;;;No;;;Touchscreen, Microphone;LCD;;;;;White;;M8;Cellular, Bluetooth, Wi-Fi;;;;;;Wi-Fi, Bluetooth;;Rear;;;;#1,007,475 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #12,151 in Unlocked Cell Phones;;Smartphone
1620;1620;7-inch Android TabletPC & Phone + Compatible w/Bluetooth + WiFi + Google Play Store;indigi;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1Z1URWO0A0PF7;;;https://www.amazon.com//Phablet-Android-Tablet-Bluetooth-Google/product-reviews/B00EF4VB3M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;;;;;indigi;August 9, 2013;;;;;;;;Android;;;;;;;;;;B00EF4VB3M;Bluetooth-enabled, Dual-camera, Smartphone;;;;;1.0;;;No;;;Touchscreen, Microphone;LCD;3.5 mm;;;;Black;;;Bluetooth, Cellular, Wi-Fi;;;;;;Bluetooth, Wi-Fi;;1.3 Megapixel, Flash 10.3;;;;#966,851 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #11,873 in Unlocked Cell Phones;;Smartphone
1621;1621;Indigi 4G LTE GSM Unlocked 7-inch Android Pie Smartphone and Tablet, QuadCore CPU (2GB RAM / 16GB Onboard Storage) Black;indigi;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1Z1URWO0A0PF7;;;;Wireless;;;;;;;indigi;August 29, 2019;;;;;;;;Android;7 ounces;;;;;;;;;B07X38DTG6;;;;;;5.0;;;;;;Touchscreen;LCD;;;;;Obsidian;;SmartPhone-P1-BK-04;Cellular;;;;;;;;Front and Rear;;;;#902,168 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #11,366 in Unlocked Cell Phones;;Smartphone
1622;1622;"Mate 40Rro Mobile Phone - Android 10.0 Smartphones, 6.7"" Punch Fullview Display, Dual SIM, 8GB RAM+128GB ROM,128GB Extension with Face ID/Bluetooth/WiFi";;;;;;Wireless;;;;;;1440 x 3040;HSTFR;January 5, 2021;;;;;;;;Android 10.0;;;;;;;;;;B08S42KKSQ;;;;;;0.0;;;;;;;;;;;;White;;;Bluetooth, Wi-Fi;;;;;;Bluetooth, Wi-Fi, USB;;Rear, Front;;;;;;Smartphone
1623;1623;Samsung Galaxy S20 FE G780F 128GB 8GB RAM Dual Sim GSM Unlocked International Version - Cloud Red;;;;;;Wireless;;;;;;;Samsung;December 10, 2020;;;;;;;;Android 10.0;2.2 pounds;;;;;;;;;B08JKB793H;;;8 GB;;;0.0;;;;;;Touchscreen;;;;;6.77 x 3.54 x 2.36 inches;Red;1 Lithium ion batteries required. (included);SM-G780FZRGMEA;Cellular;;;;;;;;;;;;#546,128 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #7,844 in Unlocked Cell Phones;;Smartphone
1624;1624;"Samsung Galaxy A11 Unlocked | 6.4"" Screen | 32GB of Storage | Long Lasting Battery | 2020 Model | Black with Verizon SIM Kit for eGift Card";;;;;;Wireless;;;;;;;;October 9, 2020;;;;;;;;;;;;;;;;;;B08KYQF27M;;;;;;5.0;;;;;;;;;;;;Black;;;Cellular;;;;;;;;;;;;#419,757 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #6,259 in Unlocked Cell Phones;;
1625;1625;OnePlus Nord 5G AC2003 Dual SIM 128GB + 8GB RAM (GSM Only | No CDMA) Factory Unlocked 5G Smartphone (Blue Marble) - International Version;;;;;;Wireless;;;6.23 x 2.89 x 0.32 inches;;;;OnePlus;November 12, 2020;;;;;;;;Android;6.5 ounces;;;;;;;;;B08BPJRK8Z;;;8 GB;;;4.6;;;;;;Touchscreen;AMOLED;;;;;Blue Marble;1 Lithium Polymer batteries required. (included);AC2003;Cellular;;;;;;;;;;;;#506,426 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #7,363 in Unlocked Cell Phones;;Smartphone
1626;1626;Samsung Galaxy S7 G930A 32GB Black Onyx - Unlocked GSM;;;;;https://www.amazon.com//Samsung-Galaxy-G930A-32GB-Black/product-reviews/B0722NN2RG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;5.7 x 2.84 x 0.34 inches;;;;Samsung;May 2, 2017;;;;;;;;Android 9.0;8.8 ounces;;;;;;;;;B0722NN2RG;;;;;;3.8;;;No;;;;;;;;;Black;1 Lithium ion batteries required.;7426824711725;Cellular;;;;;;;;Rear, Front;;;;#72,631 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #977 in Unlocked Cell Phones;;Smartphone
1627;1627;Sony Xperia Z3 Compact D5833 Unlocked Cellphone, International Version, White;;;;;https://www.amazon.com//Sony-Compact-Unlocked-Cellphone-International/product-reviews/B00O1B9Q0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;;;;;Sony;September 29, 2014;;;;;;;;Android;13.1 ounces;;;;;;;;;B00O1B9Q0E;Touchscreen, Dual-camera, Internationally-sourced, Lte, Smartphone, Expandable-memory;;;;;3.6;;;No;;;;LED;;;;7.2 x 5.8 x 1.4 inches;;;CP_FC_189;Cellular;;;;;;;;;;;;#272,689 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #4,153 in Unlocked Cell Phones;;Smartphone
1628;1628;Sony Xperia XZ2 6GB / 64GB 5.7-inches LTE Dual SIM Factory Unlocked - International Stock No Warranty (Liquid Black);;;;;https://www.amazon.com//Sony-Xperia-5-7-inches-Factory-Unlocked/product-reviews/B07BGXVDZP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;6.02 x 2.83 x 0.44 inches;;;1080 x 2160;Sony;March 15, 2018;;;;;;;;Android;6.9 ounces;;;;;;;;;B07BGXVDZP;;;6 GB;;;4.5;;;No;;;Touchscreen;;;;;;Liquid Black;1 Lithium ion batteries required.;Xperia;Cellular;;;;;;USB;;;;;;#212,745 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #3,156 in Unlocked Cell Phones;;Smartphone
1629;1629;LG G2 D801 Unlocked Cellphone, 32GB, Black;;;;;https://www.amazon.com//LG-D801-Unlocked-Cellphone-Black/product-reviews/B00GXGZ2IU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;1920 x 1080 pixels;;5.45 x 0.35 x 2.79 inches;;;423 ppi;LG;November 26, 2013;;;;;;;;Android;5 ounces;;;;;;;;;B00GXGZ2IU;;USB Charging Cable, USB Charging Block;2 GB;;;4.0;;;No;;;Touchscreen;LCD;;;;;Black;1 Lithium ion batteries required.;D801;Cellular;;;;;;;;Rear, Front, Video;;;;#201,106 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #2,939 in Unlocked Cell Phones;;Smartphone
1630;1630;Samsung Galaxy S9+ Factory Unlocked Smartphone (US Version) 128GB  - Lilac Purple - [SM-G965UZPEXAA];;;;;https://www.amazon.com//Samsung-Galaxy-Unlocked-Version-128GB/product-reviews/B07DFMJ6PD/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;2.9 x 0.33 x 6.22 inches;;;;Samsung;May 31, 2018;;;;;;;;Android;6.7 ounces;;;;;;;;;B07DFMJ6PD;;Samsung Galaxy S9+, Wall/USB Charger, Micro USB Connector, Stereo Headset, USB Connector, Quick Reference Guide, Terms and Conditions, Smart Switch Insert, SIM Ejector;;;;4.0;;;No;;;;;;;;;Lilac Purple;1 Lithium ion batteries required.;SM-G965UZKAXAA;Cellular;;;;;;;;Super Speed Dual Pixel Rear Dual: 12MP OIS (F1.5/F2.4) 12MP OIS (F2.4) Front: 8MP AF (F1.7);;;35 Hours;#193,511 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #2,819 in Unlocked Cell Phones;;Smartphone
1631;1631;LG V40 ThinQ 64GB Aurora Black LMV405UA 6.4 QHD+ OLED Display - AT&T & GSM Unlocked;;;[3-PACK]-Mr.Shield For LG V40 ThinQ [Tempered Glass] Screen Protector with Lifetime Replacement;/Shield-LG-V40-ThinQ-Tempered-Protector-Replacement/dp/B07GXH9DY9/ref=pd_bxgy_2/144-5004731-7187941?_encoding=UTF8&pd_rd_i=B07GXH9DY9&pd_rd_r=01a4a98e-5348-472b-ba22-d92be03f6d9a&pd_rd_w=o4763&pd_rd_wg=dpdin&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=M47AMR67PK7HPSSN3MD4&psc=1&refRID=M47AMR67PK7HPSSN3MD4;https://www.amazon.com//LG-ThinQ-Aurora-LMV405UA-Display/product-reviews/B07RV7DH27/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;;;;2560 x 1440;LG;May 14, 2019;;;;;;;;;10.2 ounces;;;;;;;;;B07RV7DH27;;;;;;4.3;;;;;;;OLED;;;;6.8 x 3.6 x 2.3 inches;Aurora Black;1 Lithium ion batteries required. (included);;Cellular;;;;;;;;Rear, Front;;;;#38,177 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #124 in Carrier Cell Phones;;Smartphone
1632;1632;Huawei Y5p Dual-SIM 32GB ROM + 2GB RAM (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone (Midnight Black) - International Version;;;;;;Wireless;;;5.77 x 2.79 x 0.33 inches;;;720 x 1440;Huawei;February 8, 2021;;;;;;;;Android 10.0;5.1 ounces;;;;;;;;;B088XTRP48;;;2 GB;;;3.6;;;No;;;Touchscreen;LCD;;;;;Midnight Black;1 Lithium Polymer batteries required. (included);51095MUD;Cellular;;;;;;;;Rear, Front;;;;;;Smartphone
1633;1633;Motorola One Zoom Dual-SIM 128GB (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone (Electric Grey) - International Version;;;;;;;;;0.35 x 2.95 x 6.22 inches;;;;Motorola;September 27, 2019;;;;;;;;;6.7 ounces;;;;;;;;;B07TXFCBZB;;;;;;4.4;;;No;;;;;;;;;;1 Lithium Polymer batteries required. (included);PAG20017DE;;;;;;;;;;;;;#514,310 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #7,453 in Unlocked Cell Phones;;
1634;1634;Samsung Galaxy Note 10+ Plus 256GB with S Pen Aura Blue (Factory Unlocked for GSM & CDMA, 6.8 Inch Display, U.S. Version) SM-N975UZBAXAA;;;;;;Wireless;;;6.4 x 3 x 0.3 inches;;;2560 x 1440;Samsung;January 27, 2019;;;;;;;;Android;6.9 ounces;;;;;;;;;B0822YMGC7;;USB Charging Cable, USB Charging Block;;;;5.0;;;No;;;Touchscreen with Stylus Support;AMOLED;;;;;Blue;1 Lithium Polymer batteries required. (included);SM-N975;Cellular;;;;;;Bluetooth;;Rear, Front;;;;#164,748 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #2,335 in Unlocked Cell Phones;;Smartphone
1635;1635;Sony Xperia Z C6603 16GB Unlocked GSM 4G LTE Shatter/Water Proof Android Smartphone w/ 13.1MP Camera - Black;;;;;;Wireless;;;;;;;Sony;April 2, 2013;;;;;;;;Google_android;;;;;;;;;;B00C9VT68A;Scratch resistant, Waterproof;;;;;0.0;;;;;;Touchscreen;;;;;;Black;;C6603;Cellular;;;;;;;;Front;;;;#66,869 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #916 in Unlocked Cell Phones;;Smartphone
1636;1636;"Samsung Galaxy S9 Sm-G9600 Dual Sim 5.8"" Super Amoled, 64GB, 4 GB RAM, Factory Unlocked - No Warranty Midnight Black";;;;;https://www.amazon.com//Samsung-Galaxy-SM-G9600-Factory-Unlocked/product-reviews/B07BHT4KGM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;;;;;Samsung;March 16, 2018;;GLONASS;;;;;;Android;1.03 pounds;;;;;;;;;B07BHT4KGM;;Phone and Charger;4 GB;;;4.0;;;No;;;;Super AMOLED;;;;6.54 x 3.46 x 2.44 inches;Midnight Black;1 Lithium Polymer batteries required. (included);SAM-G9600-DS-64GB-4GB-BK;Bluetooth, Wi-Fi, NFC;;;;;;Bluetooth, Wi-Fi, USB, NFC;;Rear;;;;#199,522 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #761 in Carrier Cell Phones;;Smartphone
1637;1637;OnePlus 6 A6003 Dual SIM GSM Unlocked Phone (Silk White (US Warranty), 8GB//128GB) (Renewed);;;;;https://www.amazon.com//OnePlus-A6003-Unlocked-Warranty-Renewed/product-reviews/B07G9F7HT7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;6.14 x 0.31 x 2.95 inches;;;;OnePlus;June 26, 2019;;;;;;;;Android 8.1;6.2 ounces;;;;;;;;;B07G9F7HT7;;;8 GB;;;4.1;;;No;;;Touchscreen;;;;;;Silk White (US warranty);1 Lithium ion batteries required. (included);A6000-cr;Cellular;;;;;;;;;;;;#53,192 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #719 in Unlocked Cell Phones;;Smartphone
1638;1638;Huawei P Smart (2021) Dual-SIM 128GB (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone (Midnight Black) - International Version;;;;;;Wireless;;;;;;;Huawei;January 7, 2021;;;;;;;;Android 10.0;1.1 pounds;;;;;;;;;B08KW5MXTQ;;;8 GB;;;3.7;;;;;;Buttons;LCD;;;;7.09 x 3.58 x 2.32 inches;Midnight Black;1 Lithium Polymer batteries required. (included);;Cellular;;;;;;;;Front;;;;;;Smartphone
1639;1639;"Samsung Galaxy A50 SM-A505G 128GB, Dual Sim, 6.4"" Infinity-U Display, Triple Camera, 4GB RAM, GSM Unlocked International Model, No Warranty (Black)";INTEGRON TECHNOLOGIES INC;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3IWU819C03265;Samsung Galaxy A50 Case,MAIKEZI Soft TPU Slim Fashion Anti-Fingerprint Non-Slip Protective Phone…;https://www.amazon.com/Samsung-MAIKEZI-Anti-Fingerprint-Full-Body-Protective/dp/B07NYY3VQ9/ref=pd_bxgy_2/136-5048755-5804533?_encoding=UTF8&pd_rd_i=B07NYY3VQ9&pd_rd_r=cb000e7b-a225-4b77-a160-30c46cfee931&pd_rd_w=FEpV7&pd_rd_wg=OP2qN&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=KH5QYP3E73AW8AAZ9QBB&psc=1&refRID=KH5QYP3E73AW8AAZ9QBB;https://www.amazon.com//Samsung-SM-A505FDS-Infinity-U-Unlocked-International/product-reviews/B07QPTGJNZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;;;;7 x 3 x 2.5 inches;;;;Samsung;March 19, 2019;;;;;;;;;7 ounces;;;;;;;;;B07QPTGJNZ;;;;;;4.1;;;;;;;;;;;;;1 Lithium ion batteries required. (included);A30;;;;;;;;;;;;;#121,591 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #1,629 in Unlocked Cell Phones;;
1640;1640;OnePlus 7T HD1900 256GB, 8GB, Dual Sim, 6.55 inch, 48MP Main Lens, Triple Lens Camera, GSM Unlocked International Model, No Warranty (Frosted Silver 256GB+8GB);;;;;https://www.amazon.com//OnePlus-Unlocked-International-Warranty-Frosted/product-reviews/B07ZQT4QCV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;CE;;;;;;;OnePlus;October 29, 2019;;;;;;;;Android 10.0;1.32 pounds;;;;;;;;;B07ZQT4QCV;;;8 GB;;;4.6;;;;;;;AMOLED;;;;9.8 x 3.7 x 2.1 inches;Frosted Silver 256GB+8GB;1 Lithium ion batteries required. (included);;Cellular;;;;;;USB;;Rear, Front;;;;#104,356 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #1,418 in Unlocked Cell Phones;;Smartphone
1641;1641;Indigi Slim 7-inch Factory Unlocked GSM 4G LTE Dual Core Tablet PC Phone - Google Certified Android Pie - QuadCore, 2GB RAM/16GB Storage;indigi;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1Z1URWO0A0PF7;;;;Wireless;;;;;;;indigi;August 9, 2013;;;;;;;;Android;8 ounces;;;;;;;;;B00EF39MCU;;;;;;0.0;;;;;;Touchscreen;LCD;3.5 mm;;;;Black;;;Bluetooth, WiFi;;;;;;Bluetooth, Wi-Fi;;;;;;#777,901 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #10,345 in Unlocked Cell Phones;;
1642;1642;Huawei P10 VTR-L29 64GB Single-SIM (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone (Graphite Black) - International Version with No Warranty;;;;;https://www.amazon.com//Huawei-Single-SIM-Unlocked-Smartphone-Graphite/product-reviews/B06XC4GZGB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;2.72 x 0.28 x 5.71 inches;;;;Huawei;May 4, 2017;;;;;;;;Android;5.1 ounces;;;;;;;;;B06XC4GZGB;;;4096 MB;;;4.5;;;No;;;Touchscreen;;;;;;Graphite Black;200 Lithium Metal batteries required. (included);VTR-L09;Cellular;;;;;;;;;;;23 Hours;#777,299 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #10,336 in Unlocked Cell Phones;;Smartphone
1643;1643;Samsung Galaxy Reverb M950 Android - Virgin Mobile;;;;;https://www.amazon.com//Samsung-Galaxy-Reverb-M950-Android/product-reviews/B0097FP54A/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;2.53 x 0.44 x 4.82 inches;;;;Samsung;September 12, 2012;;;Cell Phones & Accessories > No-Contract Cell Phones > Phones;;;;;Android;4.5 ounces;;;;;;;;;B0097FP54A;;;;;;3.8;;;No;;;Touchscreen;;;;;;Black;1 Lithium ion batteries required.;Reverb;;;;;;;;;;;;;#309,146 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #1,205 in Carrier Cell Phones;;Smartphone
1644;1644;Indigi Unlocked 4G LTE 7-inch Android 9 Pie Tablet & Phone 4Core @1.3GHz (2GB RAM/16GB Storage + 2SIM Slots) (Black);indigi;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1Z1URWO0A0PF7;;;;Wireless;;;;;;;indigi;November 11, 2017;;;;;;;;Android;;;;;;;;;;B077C5WN2H;Card slots;;;;;0.0;;;;;;Touchscreen, Microphone;LCD;3.5 mm;;;;Black;;PB1117-RTA13Case-PK-3;Bluetooth, Wi-Fi;;;;;;Bluetooth, Wi-Fi;;;;;;#1,474,176 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #14,870 in Unlocked Cell Phones;;Smartphone
